LEASE_NUMBER,PRODUCTION_DATE,PRODUCT_CODE,MON_O_PROD_VOL,MON_G_PROD_VOL,OPERATOR_NUM
19,201911,O,1535,239,3151
19,201911,G,0,226,3151
19,201911,O,417,55,3151
19,201911,O,1092,203,3151
19,201911,O,0,0,3151
19,201911,O,0,0,3151
19,201911,O,1280,56063,3151
19,201911,U,0,0,3151
19,201911,O,2413,840,3151
19,201911,O,452,74,3151
19,201911,O,3101,1372,3151
20,201911,O,15365,30869,3295
20,201911,U,0,0,3151
20,201911,U,0,0,3151
20,201911,U,0,0,3151
20,201911,U,0,0,3151
20,201911,O,0,0,3151
20,201911,O,2377,1795,3151
20,201911,O,1774,1126,3151
20,201911,O,731,791,3151
20,201911,O,919,1017,3151
20,201911,O,213,1195,3151
20,201911,G,21,157,3151
20,201911,O,2062,801,3151
20,201911,O,945,2592,3151
20,201911,O,14,288,3151
20,201911,G,0,0,3151
20,201911,G,1135,1945,3151
20,201911,U,0,0,3151
20,201911,U,0,0,3151
20,201911,G,299,161,3151
20,201911,U,0,0,3151
20,201911,O,0,0,3151
20,201911,O,824,1106,3151
20,201911,O,0,0,3151
20,201911,O,0,0,3151
20,201911,O,10561,15320,3151
20,201911,O,0,0,3151
20,201911,O,623,5598,3151
26,201911,U,0,0,3151
26,201911,U,0,0,3151
26,201911,U,0,0,3151
26,201911,O,0,0,3151
26,201911,U,0,0,3151
26,201911,O,311,948,3151
26,201911,U,0,0,3151
26,201911,G,0,0,3151
26,201911,U,0,0,3151
26,201911,O,0,0,3151
26,201911,O,0,0,3151
26,201911,O,0,0,3151
26,201911,U,0,0,3151
26,201911,O,559,692,3151
26,201911,O,849,614,3151
26,201911,O,0,0,3151
26,201911,O,542,844,3151
26,201911,O,1040,5513,3151
26,201911,O,139,403,3151
26,201911,O,1293,787,3151
26,201911,O,0,0,3151
26,201911,O,1046,477,3151
26,201911,G,0,0,3151
26,201911,G,0,442,3151
26,201911,O,0,0,3151
26,201911,O,212,2370,3151
26,201911,O,0,0,3151
26,201911,U,0,0,3151
26,201911,O,65,2687,3151
26,201911,O,0,0,3151
26,201911,G,0,0,3151
26,201911,O,616,700,3151
26,201911,O,0,0,3151
26,201911,O,0,0,3151
26,201911,O,1357,991,3151
26,201911,O,1050,962,3151
26,201911,O,1133,887,3151
26,201911,O,1532,1189,3151
26,201911,O,1053,858,3151
26,201911,O,0,0,3151
26,201911,O,1626,896,3151
26,201911,O,247,938,3151
26,201911,O,0,0,3151
26,201911,O,704,684,3151
26,201911,O,0,0,3151
26,201911,O,0,0,3151
26,201911,O,143,659,3151
26,201911,O,0,0,3151
26,201911,O,2778,565,3151
26,201911,O,2765,1350,3151
26,201911,O,0,0,3151
26,201911,O,0,0,3151
26,201911,G,0,0,3151
26,201911,G,0,0,3151
26,201911,G,0,0,3151
26,201911,O,0,0,3151
26,201911,U,0,0,3151
28,201911,U,0,0,3151
31,201911,O,0,0,3151
31,201911,O,607,2380,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,O,668,1512,3151
31,201911,O,1338,2242,3151
31,201911,O,669,1904,3151
31,201911,U,0,0,3151
31,201911,O,0,0,3151
31,201911,O,2482,3441,3151
31,201911,O,892,2646,3151
31,201911,O,0,0,3151
31,201911,O,0,0,3151
31,201911,U,0,0,3151
31,201911,O,0,0,3151
31,201911,O,0,0,3151
31,201911,G,735,1526,3151
31,201911,U,0,0,3151
31,201911,O,0,0,3151
31,201911,O,341,2460,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,O,0,0,3151
31,201911,O,371,246,3151
31,201911,O,666,2224,3151
31,201911,O,0,0,3151
31,201911,O,237,1525,3151
31,201911,U,0,0,3151
31,201911,O,0,0,3151
31,201911,O,0,0,3151
31,201911,O,346,1531,3151
31,201911,O,483,1311,3151
31,201911,O,0,0,3151
31,201911,O,0,0,3151
31,201911,O,2067,3164,3151
31,201911,O,0,0,3151
31,201911,O,1303,2002,3151
31,201911,O,0,0,3151
31,201911,O,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,U,0,0,3151
31,201911,O,0,0,3151
31,201911,O,804,1772,3151
31,201911,O,0,0,3151
31,201911,U,0,0,3151
31,201911,O,0,0,3151
31,201911,O,799,4051,3151
31,201911,O,0,0,3151
32,201911,O,0,0,3151
34,201911,O,1043,1133,3151
34,201911,U,0,0,3151
34,201911,O,657,1429,3151
34,201911,U,0,0,3151
34,201911,O,579,2538,3151
34,201911,O,0,0,3151
34,201911,O,0,0,3151
34,201911,U,0,0,3151
34,201911,U,0,0,3151
34,201911,U,0,0,3151
34,201911,O,132,942,3151
34,201911,O,0,0,3151
34,201911,O,0,0,3151
34,201911,U,0,0,3151
34,201911,U,0,0,3151
34,201911,O,0,0,3151
34,201911,O,0,0,3151
34,201911,O,178,843,3151
34,201911,U,0,0,3151
34,201911,O,1418,2897,3151
34,201911,O,0,0,3151
34,201911,O,0,0,3151
49,201911,O,657,295,3295
49,201911,O,0,0,3295
49,201911,O,0,0,3295
49,201911,O,0,0,3295
49,201911,O,0,0,3295
49,201911,O,0,0,3295
49,201911,O,0,0,3295
49,201911,U,0,0,3295
49,201911,O,0,0,3295
49,201911,O,262,1850,3295
49,201911,O,0,0,3295
49,201911,G,104,1018,3295
49,201911,O,0,0,3295
49,201911,O,0,0,3295
49,201911,O,147,41,3295
49,201911,O,0,0,3295
49,201911,O,0,0,3295
49,201911,O,712,1564,3295
49,201911,O,0,0,3295
49,201911,O,25,279,3295
49,201911,O,25,31,3295
49,201911,O,0,0,3295
49,201911,O,0,0,3295
49,201911,U,0,0,3295
49,201911,O,0,0,3295
49,201911,O,0,0,3295
49,201911,O,0,0,3295
49,201911,O,0,0,3295
49,201911,G,0,0,3295
49,201911,G,0,0,3295
50,201911,G,0,0,3295
50,201911,O,492,1354,3295
50,201911,O,0,0,3295
50,201911,G,770,73161,3295
50,201911,O,0,0,3295
50,201911,O,1251,7212,3295
50,201911,O,0,0,3295
50,201911,O,0,0,3295
50,201911,G,0,0,3295
50,201911,G,0,0,3295
50,201911,O,0,0,3295
50,201911,O,0,0,3295
51,201911,O,0,0,3295
51,201911,O,0,0,3295
51,201911,G,0,0,3295
51,201911,O,0,0,3295
51,201911,U,0,0,3295
52,201911,G,12095,52256,3295
52,201911,O,0,0,3295
52,201911,O,437,3150,3295
52,201911,O,0,0,3295
52,201911,U,0,0,3295
57,201911,G,786,2653,3520
57,201911,U,0,0,3520
57,201911,U,0,0,3520
60,201911,G,0,0,3520
60,201911,O,0,0,3520
60,201911,O,768,508,3520
60,201911,U,0,0,3520
60,201911,O,479,113,3520
60,201911,U,0,0,3520
60,201911,U,0,0,3520
60,201911,U,0,0,3520
60,201911,O,0,0,3520
60,201911,O,1897,600,3520
60,201911,U,0,0,3520
60,201911,O,1186,308,3520
60,201911,G,719,2938,3520
60,201911,G,607,8094,3520
60,201911,G,1108,61901,3520
60,201911,U,0,0,3520
60,201911,U,0,0,3520
60,201911,G,1031,496,3520
60,201911,O,467,125,3520
62,201911,U,0,0,3520
63,201911,U,0,0,1834
63,201911,O,0,0,1834
63,201911,S,0,0,1834
63,201911,S,0,0,1834
63,201911,U,0,0,1834
63,201911,U,0,0,1834
63,201911,S,0,0,1834
63,201911,S,0,0,1834
63,201911,S,0,0,1834
63,201911,S,0,0,1834
63,201911,O,1295,1307,1834
63,201911,O,6966,33770,1834
63,201911,O,8341,4235,1834
63,201911,O,8020,5569,1834
63,201911,U,0,0,1834
63,201911,O,0,0,1834
63,201911,O,0,0,1834
63,201911,U,0,0,1834
63,201911,G,0,0,1834
64,201911,U,0,0,1834
64,201911,U,0,0,1834
64,201911,U,0,0,1834
64,201911,O,0,0,1834
64,201911,O,0,0,1834
64,201911,O,3004,442,1834
65,201911,G,1011,1478,1834
65,201911,O,633,1487,1834
66,201911,U,0,0,1834
66,201911,U,0,0,1834
66,201911,U,0,0,1834
66,201911,U,0,0,1834
66,201911,G,1479,8579,1834
66,201911,U,0,0,1834
66,201911,G,0,0,1834
66,201911,G,0,0,1834
66,201911,G,0,0,1834
66,201911,U,0,0,1834
66,201911,U,0,0,1834
66,201911,G,0,0,1834
66,201911,G,0,0,1834
66,201911,U,0,0,1834
66,201911,U,0,0,1834
66,201911,U,0,0,1834
67,201911,O,1425,3415,1834
69,201911,U,0,0,1834
69,201911,G,0,0,1834
69,201911,O,1183,3267,1834
69,201911,G,32,20985,1834
69,201911,O,0,0,1834
71,201911,G,0,0,3295
71,201911,O,0,0,3295
71,201911,O,0,0,3295
71,201911,G,0,0,3295
71,201911,O,0,0,3295
71,201911,G,0,0,3295
71,201911,U,0,0,3295
71,201911,U,0,0,3295
71,201911,U,0,0,3295
79,201911,U,0,0,3247
79,201911,U,0,0,3247
79,201911,U,0,0,3247
79,201911,U,0,0,3247
81,201911,G,0,0,3295
81,201911,G,0,0,3295
81,201911,G,0,0,3295
81,201911,G,0,0,3295
81,201911,G,0,0,3295
81,201911,U,0,0,3295
81,201911,G,48,52382,3295
81,201911,G,0,0,3295
81,201911,G,0,0,3295
81,201911,G,0,0,3295
81,201911,G,0,0,3295
81,201911,G,1,7586,3295
81,201911,G,0,0,3295
81,201911,U,0,0,3295
81,201911,U,0,0,3295
81,201911,U,0,0,3295
81,201911,U,0,0,3295
81,201911,U,0,0,3295
81,201911,U,0,0,3295
81,201911,G,0,0,3295
81,201911,G,8,56216,3295
82,201911,G,0,24370,3295
127,201911,G,0,0,2451
128,201911,U,0,0,2451
128,201911,U,0,0,2451
128,201911,U,0,0,2451
128,201911,U,0,0,2451
128,201911,O,0,0,2451
128,201911,U,0,0,2451
128,201911,O,0,0,2451
128,201911,O,0,0,2451
128,201911,O,1533,4609,2451
128,201911,G,172,348,2451
128,201911,O,0,0,2451
128,201911,O,253,979,2451
128,201911,U,0,0,2451
128,201911,O,1283,2139,2451
129,201911,G,0,18402,2451
129,201911,O,2473,8674,2451
129,201911,G,0,0,2451
129,201911,O,0,0,2451
129,201911,G,0,0,2451
129,201911,U,0,0,2451
129,201911,O,1996,1849,2451
129,201911,G,0,0,2451
129,201911,O,1811,12416,2451
129,201911,G,0,0,2451
129,201911,U,0,0,2451
129,201911,O,480,1272,2451
129,201911,G,0,0,2451
129,201911,O,1538,0,2451
129,201911,O,1438,0,2451
130,201911,U,0,0,2451
130,201911,U,0,0,2451
130,201911,U,0,0,2451
130,201911,O,78,69,2451
130,201911,U,0,0,2451
130,201911,U,0,0,2451
130,201911,U,0,0,2451
130,201911,U,0,0,2451
130,201911,U,0,0,2451
130,201911,O,0,0,2451
130,201911,U,0,0,2451
130,201911,U,0,0,2451
130,201911,O,844,0,2451
130,201911,O,1276,0,2451
130,201911,O,1125,6264,2451
130,201911,O,3926,10368,2451
131,201911,U,0,0,2451
131,201911,U,0,0,2451
131,201911,U,0,0,2451
131,201911,U,0,0,2451
131,201911,U,0,0,2451
132,201911,U,0,0,2451
133,201911,O,182,219,2451
133,201911,O,0,0,2451
133,201911,O,2231,3879,2451
133,201911,O,279,408,2451
133,201911,G,3908,4309,2451
133,201911,O,0,0,2451
133,201911,G,0,0,2451
133,201911,O,0,0,2451
133,201911,G,0,0,2451
133,201911,G,0,0,2451
133,201911,G,0,0,2451
133,201911,U,0,0,2451
133,201911,O,2898,2212,2451
133,201911,G,0,0,2451
133,201911,O,0,0,2451
133,201911,O,0,0,2451
133,201911,O,1008,1133,2451
133,201911,G,5811,2251,2451
133,201911,O,0,0,2451
133,201911,O,295,1147,2451
133,201911,U,0,0,2451
133,201911,O,177,527,2451
133,201911,O,2754,5054,2451
133,201911,O,0,0,2451
133,201911,O,2039,2054,2451
133,201911,O,0,0,2451
133,201911,O,767,437,2451
134,201911,U,0,0,2451
134,201911,G,0,0,2451
134,201911,G,0,0,2451
134,201911,O,1237,463,2451
134,201911,O,1190,1777,2451
134,201911,U,0,0,2451
134,201911,O,0,0,2451
134,201911,O,4414,2552,2451
134,201911,U,0,0,2451
134,201911,U,0,0,2451
134,201911,O,1310,1865,2451
134,201911,U,0,0,2451
134,201911,O,2465,5391,2451
134,201911,G,0,0,2451
134,201911,O,0,0,2451
165,201911,U,0,0,3151
165,201911,O,589,231,3151
165,201911,U,0,0,3151
165,201911,U,0,0,3151
165,201911,U,0,0,3151
165,201911,U,0,0,3151
165,201911,U,0,0,3151
165,201911,O,278,182,3151
165,201911,O,0,0,3151
165,201911,U,0,0,3151
165,201911,O,953,181,3151
165,201911,O,1042,237,3151
165,201911,U,0,0,3151
165,201911,O,416,203,3151
166,201911,U,0,0,3481
166,201911,O,1393,3077,3481
166,201911,U,0,0,3481
166,201911,U,0,0,3481
166,201911,U,0,0,3481
166,201911,O,554,564,3481
166,201911,O,940,454,3481
166,201911,O,494,728,3481
166,201911,U,0,0,3481
166,201911,U,0,0,3481
166,201911,U,0,0,3481
166,201911,U,0,0,3481
166,201911,O,1960,1473,3481
166,201911,O,0,0,3481
166,201911,O,2225,549,3481
166,201911,O,1914,1173,3481
166,201911,O,888,967,3481
166,201911,G,194,121,3481
166,201911,O,559,122,3481
166,201911,U,0,0,3481
166,201911,S,0,0,3481
166,201911,S,0,0,3481
174,201911,O,4012,5107,2451
177,201911,O,0,0,2451
177,201911,O,1012,2806,2451
177,201911,O,5767,8971,2451
180,201911,U,0,0,2451
180,201911,U,0,0,2451
180,201911,G,5985,10388,2451
180,201911,U,0,0,2451
180,201911,G,0,0,2451
180,201911,U,0,0,2451
180,201911,O,2679,4086,2451
180,201911,U,0,0,2451
181,201911,O,2292,1574,2451
182,201911,U,0,0,2451
182,201911,O,1945,625,2451
182,201911,O,0,0,2451
182,201911,U,0,0,2451
182,201911,O,0,0,2451
182,201911,O,0,0,2451
182,201911,O,0,0,2451
182,201911,O,0,0,2451
182,201911,O,776,59,2451
182,201911,O,869,632,2451
182,201911,O,2431,1498,2451
182,201911,O,0,0,2451
182,201911,O,0,0,2451
182,201911,O,0,0,2451
182,201911,O,0,0,2451
182,201911,O,1483,0,2451
182,201911,U,0,0,2451
182,201911,O,7282,1278,2451
182,201911,O,0,0,2451
182,201911,O,1233,0,2451
182,201911,O,1742,0,2451
182,201911,O,2674,0,2451
182,201911,O,1919,0,2451
182,201911,O,0,0,2451
182,201911,O,968,0,2451
182,201911,O,283,0,2451
182,201911,O,1656,0,2451
182,201911,O,1255,0,2451
182,201911,G,2523,8604,2451
182,201911,O,0,0,2451
182,201911,U,0,0,2451
182,201911,U,0,0,2451
182,201911,O,2337,0,2451
182,201911,U,0,0,2451
182,201911,U,0,0,2451
182,201911,O,0,0,2451
182,201911,O,0,0,2451
182,201911,O,3167,9199,2451
182,201911,O,8987,18570,2451
182,201911,O,1623,0,2451
182,201911,O,0,0,2451
182,201911,O,2590,2598,2451
182,201911,O,0,0,2451
184,201911,G,0,0,3147
184,201911,G,0,0,3147
184,201911,G,0,0,3147
184,201911,G,0,0,3147
184,201911,G,0,0,3147
184,201911,G,0,0,3147
184,201911,G,0,0,3147
184,201911,G,0,0,3147
196,201911,U,0,0,3151
196,201911,O,0,0,3151
196,201911,U,0,0,3151
196,201911,U,0,0,3151
196,201911,U,0,0,3151
196,201911,U,0,0,3151
196,201911,O,0,0,3151
196,201911,O,1488,343,3151
196,201911,O,1806,1673,3151
196,201911,G,0,0,3151
196,201911,U,0,0,3151
196,201911,O,2020,2791,3151
196,201911,O,0,0,3151
196,201911,O,1128,1567,3151
196,201911,O,918,865,3151
196,201911,O,0,0,3151
196,201911,U,0,0,3151
196,201911,O,1443,1929,3151
196,201911,U,0,0,3151
196,201911,U,0,0,3151
196,201911,U,0,0,3151
196,201911,U,0,0,3151
196,201911,U,0,0,3151
196,201911,U,0,0,3151
196,201911,G,0,0,3151
196,201911,U,0,0,3151
204,201911,U,0,0,3151
204,201911,U,0,0,3151
204,201911,U,0,0,3151
204,201911,U,0,0,3151
204,201911,U,0,0,3151
204,201911,G,0,0,3151
204,201911,G,0,0,3151
204,201911,U,0,0,3151
204,201911,G,0,0,3151
204,201911,O,0,0,3151
204,201911,O,0,0,3151
204,201911,O,0,0,3151
204,201911,G,0,0,3151
204,201911,G,0,0,3151
244,201911,U,0,0,3295
244,201911,U,0,0,3295
244,201911,U,0,0,3295
244,201911,U,0,0,3295
244,201911,U,0,0,3295
244,201911,G,0,0,3295
244,201911,O,0,0,3295
244,201911,O,0,0,3295
244,201911,U,0,0,3295
244,201911,U,0,0,3295
244,201911,U,0,0,3295
244,201911,O,0,0,3295
244,201911,O,0,0,3295
244,201911,U,0,0,3295
247,201911,G,0,0,3295
247,201911,U,0,0,3295
247,201911,U,0,0,3295
247,201911,U,0,0,3295
247,201911,U,0,0,3295
247,201911,G,0,0,3295
247,201911,U,0,0,3295
247,201911,U,0,0,3295
263,201911,O,322,174,3151
263,201911,O,484,218,3151
263,201911,G,494,239,3151
263,201911,O,0,0,3151
263,201911,O,817,108,3151
263,201911,O,0,0,3151
263,201911,O,0,0,3151
263,201911,O,1635,1563,3151
263,201911,O,759,1216,3151
263,201911,O,1681,79,3151
263,201911,O,0,0,3151
263,201911,O,325,1023,3151
263,201911,O,571,60,3151
263,201911,O,0,0,3151
263,201911,O,557,220,3151
263,201911,O,0,0,3151
263,201911,O,0,0,3151
263,201911,O,225,1546,3151
263,201911,O,478,1125,3151
263,201911,O,1708,741,3151
263,201911,O,539,239,3151
263,201911,G,0,0,3151
263,201911,O,0,0,3151
263,201911,O,599,254,3151
263,201911,O,0,0,3151
263,201911,O,0,0,3151
263,201911,O,52,0,3151
263,201911,O,245,299,3151
263,201911,O,73,310,3151
263,201911,O,1469,0,3151
263,201911,O,370,146,3151
263,201911,G,0,0,3151
263,201911,O,0,0,3151
263,201911,O,0,0,3151
263,201911,G,264,174,3151
263,201911,O,0,0,3151
263,201911,U,0,0,3151
263,201911,O,173,4566,3151
263,201911,U,0,0,3151
263,201911,U,0,0,3151
263,201911,O,0,0,3151
263,201911,O,103,47,3151
263,201911,O,151,115,3151
263,201911,G,0,0,3151
263,201911,O,36,45,3151
263,201911,O,707,342,3151
263,201911,O,1339,604,3151
310,201911,U,0,0,3151
310,201911,U,0,0,3151
310,201911,G,0,14619,3151
310,201911,G,0,0,3151
310,201911,G,0,0,3151
310,201911,U,0,0,3151
310,201911,U,0,0,2375
310,201911,G,0,0,3151
310,201911,G,0,0,3151
310,201911,U,0,0,3151
310,201911,O,0,0,3151
310,201911,G,0,0,3151
310,201911,G,0,0,3151
310,201911,U,0,0,3151
310,201911,U,0,0,2375
310,201911,U,0,0,2375
310,201911,U,0,0,2375
310,201911,O,549,662,3151
310,201911,O,667,667,3151
310,201911,O,2180,5899,3151
310,201911,G,0,0,2375
310,201911,U,0,0,2375
310,201911,O,626,693,2266
310,201911,G,0,0,2266
310,201911,U,0,0,2375
310,201911,O,1667,795,3151
310,201911,U,0,0,3151
310,201911,O,1432,689,2375
310,201911,O,0,0,2375
310,201911,U,0,0,3151
310,201911,U,0,0,2375
310,201911,U,0,0,3151
310,201911,G,0,37674,2375
310,201911,G,0,0,2266
310,201911,U,0,0,2375
310,201911,O,6132,899,2266
310,201911,U,0,0,3151
310,201911,O,0,0,3151
310,201911,O,661,586,3151
310,201911,O,7565,388,2375
310,201911,U,0,0,2375
310,201911,G,0,0,2266
310,201911,U,0,0,2375
310,201911,G,0,0,3151
310,201911,G,0,0,3151
310,201911,G,0,8196,2375
310,201911,U,0,0,2375
310,201911,G,0,0,2375
310,201911,G,0,0,3151
310,201911,G,3176,49991,3151
310,201911,U,0,0,2375
310,201911,G,951,32581,3151
310,201911,U,0,0,3151
310,201911,G,0,0,3151
310,201911,U,0,0,3151
310,201911,G,0,0,3151
310,201911,G,2389,200591,3151
310,201911,U,0,0,3151
310,201911,G,0,0,3151
310,201911,G,586,65435,3151
310,201911,U,0,0,3151
310,201911,U,0,0,3151
310,201911,U,0,0,3151
310,201911,O,786,592,3151
310,201911,O,0,0,3151
310,201911,O,1430,722,3151
310,201911,U,0,0,3151
310,201911,U,0,0,3151
310,201911,O,0,0,3151
310,201911,O,1215,755,3151
310,201911,U,0,0,3151
310,201911,U,0,0,3151
310,201911,G,0,0,3151
310,201911,U,0,0,3151
310,201911,O,1834,2517,3151
310,201911,G,0,0,3151
310,201911,O,2154,2994,3151
310,201911,O,1557,1397,3151
310,201911,O,1758,2641,3151
310,201911,O,1267,1425,3151
310,201911,U,0,0,2375
310,201911,O,0,0,2266
310,201911,G,0,0,2266
310,201911,S,0,0,3151
310,201911,S,0,0,3151
333,201911,G,88,2005,1284
333,201911,G,0,0,1284
333,201911,G,0,69,1284
333,201911,G,0,0,1284
335,201911,O,199,191,1284
336,201911,O,5957,805,1284
346,201911,G,824,34732,1284
346,201911,G,0,0,1284
346,201911,U,0,0,1284
347,201911,U,0,0,1284
347,201911,O,37,366,1284
353,201911,U,0,0,3368
353,201911,O,0,0,3368
353,201911,O,0,0,3368
353,201911,U,0,0,3368
353,201911,U,0,0,3368
353,201911,O,0,0,3368
353,201911,O,0,0,3368
353,201911,O,0,0,3368
353,201911,O,0,0,3368
353,201911,O,538,43,3368
367,201911,U,0,0,3151
367,201911,U,0,0,3151
367,201911,U,0,0,3151
367,201911,O,0,0,3151
367,201911,O,0,0,3151
367,201911,O,0,0,3151
367,201911,O,0,0,3151
367,201911,O,0,0,3151
367,201911,O,0,0,3151
367,201911,O,0,0,3151
367,201911,O,0,0,3151
367,201911,G,0,0,3151
367,201911,O,0,0,3151
367,201911,U,0,0,3151
367,201911,O,1826,11585,3151
367,201911,O,639,12,3151
367,201911,U,0,0,3151
367,201911,U,0,0,3151
367,201911,U,0,0,3151
367,201911,G,0,0,3151
367,201911,U,0,0,3151
367,201911,O,204,99,3151
367,201911,O,0,0,3151
367,201911,U,0,0,3151
369,201911,O,1466,953,3481
369,201911,O,1217,461,3481
369,201911,O,0,0,3481
369,201911,O,1474,636,3481
369,201911,O,630,321,3481
369,201911,O,498,445,3481
369,201911,S,0,0,3481
369,201911,S,0,0,3481
369,201911,O,585,700,3481
369,201911,O,2780,1013,3481
369,201911,O,0,0,3481
369,201911,O,2491,335,3481
369,201911,O,3689,443,3481
369,201911,U,0,0,3481
369,201911,S,0,0,3481
369,201911,S,0,0,3481
369,201911,U,0,0,3481
369,201911,U,0,0,3481
369,201911,U,0,0,3481
369,201911,U,0,0,3481
369,201911,U,0,0,3481
369,201911,U,0,0,3481
369,201911,O,3561,985,3481
369,201911,S,0,0,3481
369,201911,S,0,0,3481
369,201911,S,0,0,3481
369,201911,O,538,627,3481
370,201911,O,4444,700,3481
370,201911,U,0,0,3481
370,201911,U,0,0,3481
370,201911,O,4316,1413,3481
370,201911,U,0,0,3481
370,201911,U,0,0,3481
370,201911,U,0,0,3481
370,201911,U,0,0,3481
370,201911,U,0,0,3481
370,201911,U,0,0,3481
370,201911,U,0,0,3481
370,201911,U,0,0,3481
370,201911,U,0,0,3481
370,201911,U,0,0,3481
370,201911,S,0,0,3481
370,201911,S,0,0,3481
373,201911,U,0,0,3481
373,201911,U,0,0,3481
373,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,O,2808,1242,3481
374,201911,O,1741,591,3481
374,201911,U,0,0,3481
374,201911,O,858,320,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,O,687,448,3481
374,201911,G,0,0,3481
374,201911,O,0,0,3481
374,201911,O,2521,1243,3481
374,201911,O,1500,564,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,S,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,O,0,0,3481
374,201911,O,3744,1837,3481
374,201911,U,0,0,3481
374,201911,O,1085,705,3481
374,201911,O,1058,499,3481
374,201911,O,2147,815,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,G,0,0,3481
374,201911,O,463,194,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,O,5776,1915,3481
374,201911,U,0,0,3481
374,201911,U,0,0,3481
374,201911,O,2149,855,3481
374,201911,U,0,0,3481
374,201911,O,0,0,3481
374,201911,U,0,0,3481
374,201911,O,0,0,3481
374,201911,G,0,0,3481
374,201911,O,0,0,3481
374,201911,G,1069,33719,3481
374,201911,O,601,304,3481
374,201911,O,0,0,3481
374,201911,O,800,351,3481
374,201911,O,0,0,3481
374,201911,O,0,0,3481
374,201911,G,2446,25558,3481
375,201911,O,1100,727,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,O,1378,395,3481
375,201911,O,1015,666,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,O,0,0,3481
375,201911,O,921,499,3481
375,201911,O,1478,925,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,S,0,0,3481
375,201911,U,0,0,3481
375,201911,U,0,0,3481
375,201911,O,798,627,3481
375,201911,O,3019,2383,3481
375,201911,U,0,0,3481
375,201911,O,1364,698,3481
377,201911,U,0,0,3481
378,201911,U,0,0,3481
378,201911,G,0,0,3481
378,201911,G,0,0,3481
378,201911,U,0,0,3481
378,201911,O,5391,2354,3481
378,201911,U,0,0,3481
378,201911,U,0,0,3481
378,201911,U,0,0,3481
378,201911,U,0,0,3481
378,201911,U,0,0,3481
378,201911,G,0,0,3481
378,201911,G,0,0,3481
379,201911,U,0,0,3481
384,201911,O,0,0,3151
384,201911,O,2691,3851,3151
384,201911,O,0,0,3151
384,201911,O,6780,4640,3151
384,201911,G,0,20133,3151
384,201911,O,2208,111,3151
384,201911,O,4864,155,3151
385,201911,U,0,0,2375
385,201911,U,0,0,2375
385,201911,U,0,0,2375
385,201911,O,0,0,2375
385,201911,O,387,1295,2375
385,201911,O,0,0,2375
385,201911,O,0,0,2375
385,201911,O,0,0,2375
385,201911,U,0,0,2375
385,201911,O,484,73,2375
385,201911,U,0,0,2375
385,201911,U,0,0,2375
385,201911,U,0,0,2375
385,201911,U,0,0,2375
385,201911,U,0,0,2375
385,201911,G,682,525,2375
385,201911,U,0,0,2375
385,201911,O,0,0,2375
385,201911,U,0,0,2375
385,201911,U,0,0,2375
385,201911,U,0,0,2375
385,201911,U,0,0,2375
385,201911,U,0,0,2375
